raw_mbit,workload_gflop,result_ratio,feature_ratio,preprocess_fraction,compute_power_w,onboard_rate_gflops,ground_rate_gflops,reference_link_mbps,result_mbit,feature_mbit,onboard_heat_j,ground_tx_heat_j,onboard_latency_ms,ground_compute_ms
58.097427,3.1321633,0.010127047,0.24132726,0.39214423,15.867034,4.0,80.0,50.0,0.58835536,14.020493,9.691138,3.8344302,783.04083,39.152042
41.906364,1.6234796,0.04575088,0.18818776,0.2915653,11.491416,4.0,80.0,50.0,1.917253,7.8862653,3.6379354,2.7658203,405.8699,20.293495
41.473633,1.0419484,0.015890246,0.112762034,0.25279656,9.492164,4.0,80.0,50.0,0.65902627,4.6766515,1.9286174,2.7372599,260.48712,13.024356
53.230457,3.4081304,0.044772696,0.24372609,0.410542,16.589615,4.0,80.0,50.0,2.383271,12.973651,11.025216,3.51321,852.0326,42.60163
12.764225,0.7352599,0.04122387,0.17360361,0.23235066,8.302885,4.0,80.0,50.0,0.5261907,2.2159154,1.1904317,0.8424388,183.81497,9.190748
43.4954,2.6533492,0.04552869,0.22216359,0.36022326,14.565917,4.0,80.0,50.0,1.9802886,9.663094,7.53645,2.8706965,663.3373,33.166862
37.637295,1.9198377,0.047552086,0.21456425,0.3113225,12.424348,4.0,80.0,50.0,1.7897319,8.075618,4.651283,2.4840612,479.95944,23.99797
16.092894,0.65089285,0.03607931,0.10078473,0.22672619,7.9510064,4.0,80.0,50.0,0.58062047,1.6219178,1.0091743,1.0621309,162.7232,8.136161
17.574965,0.77153647,0.045850758,0.10772083,0.2347691,8.450417,4.0,80.0,50.0,0.8058255,1.8931898,1.271362,1.1599476,192.88412,9.644206
12.655953,0.7095169,0.03668209,0.16805506,0.23063445,8.196865,4.0,80.0,50.0,0.46424684,2.126897,1.1340837,0.83529294,177.37921,8.86896
34.024044,1.2590464,0.016236715,0.1566266,0.26726976,10.2701845,4.0,80.0,50.0,0.5524387,5.32907,2.5214748,2.2455869,314.76163,15.738081
26.178993,2.4317842,0.021230666,0.23520896,0.34545228,13.94028,4.0,80.0,50.0,0.55579746,6.1575336,6.6104517,1.7278136,607.94604,30.397303
12.950032,0.49343786,0.02428357,0.1505491,0.21622919,7.2547216,4.0,80.0,50.0,0.314473,1.9496156,0.6980521,0.8547021,123.35947,6.1679735
50.797222,2.8339713,0.012236153,0.21416071,0.37226474,15.064402,4.0,80.0,50.0,0.6215626,10.878769,8.324956,3.3526165,708.4928,35.42464
51.85646,2.0699735,0.026187923,0.2145663,0.32133156,12.880276,4.0,80.0,50.0,1.358013,11.126649,5.199057,3.4225264,517.4934,25.874668
55.436623,2.7018905,0.026011752,0.22102655,0.36345935,14.700856,4.0,80.0,50.0,1.4420037,12.252966,7.74542,3.658817,675.4726,33.773632
31.206444,2.277936,0.025422104,0.17642651,0.33519572,13.4957695,4.0,80.0,50.0,0.7933335,5.5056443,5.994787,2.0596254,569.484,28.4742
19.505497,1.088419,0.025604721,0.14661068,0.2558946,9.662502,4.0,80.0,50.0,0.49943283,2.8597143,2.0507858,1.2873628,272.10474,13.605236
51.59206,3.6658206,0.048910595,0.22335963,0.42772138,17.24863,4.0,80.0,50.0,2.5233984,11.523583,12.329926,3.405076,916.4552,45.822758
48.859478,3.0918443,0.019856691,0.23342028,0.38945627,15.759895,4.0,80.0,50.0,0.97018754,11.404793,9.501793,3.2247255,772.96106,38.648052
40.783028,2.419778,0.034673497,0.17335136,0.34465188,13.905902,4.0,80.0,50.0,1.4140902,7.0697937,6.5615935,2.6916797,604.9446,30.247227
62.501434,3.7073474,0.016432572,0.21997681,0.4304898,17.35351,4.0,80.0,50.0,1.0270593,13.748866,12.54542,4.1250944,926.83685,46.341843
48.675594,3.3924136,0.016147742,0.24537908,0.40949425,16.548946,4.0,80.0,50.0,0.78600097,11.943973,10.94747,3.2125893,848.1034,42.40517
44.33172,3.5764105,0.040138964,0.2547045,0.4217607,17.021599,4.0,80.0,50.0,1.7794293,11.291488,11.870864,2.9258933,894.10266,44.70513
20.026245,1.5959687,0.03388642,0.18812741,0.28973123,11.402326,4.0,80.0,50.0,0.6786178,3.7674854,3.548562,1.3217322,398.99216,19.949608
26.809433,2.330001,0.04604118,0.20116778,0.33866674,13.647181,4.0,80.0,50.0,1.2343379,5.393194,6.200599,1.7694227,582.50024,29.125013
50.956314,3.2639298,0.016994989,0.26788566,0.40092868,16.21433,4.0,80.0,50.0,0.86600196,13.650466,10.319876,3.3631167,815.9825,40.799126
13.113704,0.5845997,0.023786362,0.14819407,0.22230664,7.6648154,4.0,80.0,50.0,0.3119273,1.9433732,0.87376547,0.86550444,146.14992,7.3074956
34.473045,2.1902068,0.022770038,0.16776259,0.32934713,13.238271,4.0,80.0,50.0,0.7849526,5.7832875,5.653938,2.275221,547.5517,27.377586
48.062176,2.350074,0.044201363,0.1828332,0.34000492,13.705282,4.0,80.0,50.0,2.1244137,8.787361,6.2806435,3.1721036,587.5185,29.375925
46.77118,1.7550235,0.045012087,0.1468085,0.3003349,11.911324,4.0,80.0,50.0,2.1052682,6.8664064,4.076407,3.0868976,438.75586,21.937794
54.550697,2.8735633,0.030622745,0.21352388,0.37490422,15.172379,4.0,80.0,50.0,1.670492,11.647876,8.501764,3.600346,718.3908,35.91954
59.226593,2.1879685,0.022670945,0.2292311,0.32919788,13.231661,4.0,80.0,50.0,1.3427228,13.576577,5.645339,3.908955,546.99207,27.349606
18.291527,1.183906,0.02364267,0.16467786,0.2622604,10.005832,4.0,80.0,50.0,0.43246055,3.0122094,2.309963,1.2072408,295.9765,14.798825
28.218922,0.8585581,0.013330951,0.1393422,0.24057055,8.796119,4.0,80.0,50.0,0.37618506,3.9320865,1.4726359,1.8624488,214.63953,10.7319765
12.583376,0.9107679,0.038582966,0.15258186,0.24405119,8.998464,4.0,80.0,50.0,0.48550394,1.9199947,1.5981247,0.8305028,227.69197,11.384599
38.827965,2.0242975,0.032803003,0.22351778,0.3182865,12.742651,4.0,80.0,50.0,1.2736738,8.67874,5.030009,2.5626457,506.07437,25.303719
41.237972,1.828364,0.03271883,0.21160847,0.30522427,12.141323,4.0,80.0,50.0,1.3492582,8.726305,4.328758,2.7217064,457.091,22.854551
18.783499,1.3914831,0.013726991,0.1262473,0.27609888,10.724897,4.0,80.0,50.0,0.2578409,2.3713658,2.910085,1.2397109,347.87076,17.393538
20.289606,0.359973,0.023044258,0.15539639,0.20733154,6.6099973,4.0,80.0,50.0,0.46755892,3.1529317,0.46398702,1.339114,89.993256,4.4996624
17.152893,0.9033932,0.017694518,0.10720093,0.24355954,8.970098,4.0,80.0,50.0,0.3035122,1.8388062,1.5801873,1.1320909,225.8483,11.292415
33.907528,1.586446,0.03834452,0.13589543,0.28909642,11.371381,4.0,80.0,50.0,1.3001679,4.6078777,3.5178158,2.237897,396.6115,19.830576
44.411453,2.7608204,0.046729147,0.23193799,0.36738804,14.863702,4.0,80.0,50.0,2.0753093,10.300703,8.002022,2.931156,690.20514,34.510254
20.685345,1.9513851,0.03209311,0.15545958,0.3134257,12.521012,4.0,80.0,50.0,0.6638571,3.2157352,4.7644973,1.3652328,487.84628,24.392315
43.354404,3.148232,0.039296754,0.24714215,0.39321545,15.909617,4.0,80.0,50.0,1.7036874,10.714701,9.766997,2.8613908,787.058,39.352898
41.098,3.4351,0.010796709,0.21398504,0.41234002,16.659271,4.0,80.0,50.0,0.44372314,8.794357,11.1591215,2.7124681,858.775,42.93875
19.18767,2.9272797,0.026519168,0.23702365,0.37848532,15.318166,4.0,80.0,50.0,0.50884104,4.5479317,8.743909,1.2663863,731.8199,36.590996
16.404606,0.8015641,0.04178659,0.14878212,0.23677094,8.570965,4.0,80.0,50.0,0.6854925,2.440712,1.3396846,1.082704,200.39102,10.019551
35.716038,1.8939211,0.04199596,0.21051733,0.30959475,12.344579,4.0,80.0,50.0,1.4999293,7.5188446,4.5590334,2.3572586,473.4803,23.674015
45.08203,1.3334978,0.02678355,0.19532478,0.2722332,10.527483,4.0,80.0,50.0,1.2074568,8.805637,2.737483,2.975414,333.37445,16.668722
54.347363,3.1434507,0.04723946,0.19248582,0.3928967,15.896955,4.0,80.0,50.0,2.56734,10.461097,9.744402,3.586926,785.86273,39.293137
56.13523,3.6596537,0.019297352,0.2215565,0.42731026,17.233025,4.0,80.0,50.0,1.0832614,12.437126,12.298045,3.7049253,914.9134,45.74567
27.809395,1.7171652,0.038223237,0.14489838,0.297811,11.791473,4.0,80.0,50.0,1.062965,4.0295362,3.9483418,1.83542,429.2913,21.464565
26.154217,1.7804686,0.03711854,0.1891828,0.30203125,11.991442,4.0,80.0,50.0,0.9708063,4.947928,4.1633253,1.7261783,445.11716,22.255857
32.177773,3.0073276,0.024529926,0.24655168,0.38382185,15.533938,4.0,80.0,50.0,0.7893183,7.9334836,9.1095495,2.1237328,751.83185,37.591595
14.711466,0.72885215,0.016598275,0.09964971,0.23192348,8.276601,4.0,80.0,50.0,0.24418496,1.4659934,1.1763215,0.97095674,182.21303,9.110652
16.663889,0.9494224,0.025257055,0.1159509,0.24662817,9.146035,4.0,80.0,50.0,0.42088073,1.9321928,1.6932728,1.0998167,237.3556,11.86778
23.606974,0.8035693,0.011685064,0.12550555,0.23690462,8.578966,4.0,80.0,50.0,0.27584898,2.9628062,1.3442898,1.5580602,200.89232,10.044616
15.136306,1.128233,0.04891186,0.15552959,0.25854886,9.806711,4.0,80.0,50.0,0.7403448,2.3541434,2.1575296,0.9989962,282.05823,14.102911
16.820135,3.0605183,0.045105543,0.25868,0.38736787,15.676363,4.0,80.0,50.0,0.7586813,4.3510323,9.35567,1.1101289,765.1295,38.256477
10.164464,0.4280994,0.048689626,0.15107454,0.2118733,6.946676,4.0,80.0,50.0,0.49490395,1.5355918,0.5799042,0.6708546,107.02485,5.3512425
35.205734,0.79798317,0.03539596,0.1725504,0.23653221,8.556661,4.0,80.0,50.0,1.2461408,6.074764,1.331474,2.3235786,199.49579,9.97479
33.920967,0.84947497,0.049918924,0.16707847,0.23996499,8.760544,4.0,80.0,50.0,1.6932982,5.6674633,1.4511632,2.2387838,212.36874,10.618437
11.209102,2.2901368,0.016512923,0.19750951,0.33600911,13.531343,4.0,80.0,50.0,0.18509503,2.2139044,6.0427823,0.73980075,572.5342,28.626709
23.165512,0.68429565,0.025714912,0.09775903,0.22895305,8.091869,4.0,80.0,50.0,0.5956991,2.264638,1.0797601,1.5289237,171.07391,8.553696
25.967642,1.5654215,0.01418337,0.20502989,0.28769475,11.30286,4.0,80.0,50.0,0.3683087,5.324143,3.4502792,1.7138643,391.35535,19.567768
30.865753,3.1433725,0.02383893,0.21001996,0.3928915,15.896747,4.0,80.0,50.0,0.7358065,6.4824243,9.744033,2.0371397,785.84314,39.292156
53.95048,3.4818096,0.028091442,0.2728418,0.41545397,16.779522,4.0,80.0,50.0,1.5155469,14.719948,11.392505,3.560732,870.4524,43.52262
53.95734,2.2212071,0.026279788,0.1887151,0.3314138,13.32961,4.0,80.0,50.0,1.4179875,10.182565,5.773526,3.5611844,555.3018,27.76509
28.636126,1.62944,0.034337968,0.14489834,0.29196265,11.510657,4.0,80.0,50.0,0.98330635,4.1493273,3.6574054,1.8899844,407.36,20.367998
42.15654,1.1539211,0.047601152,0.12208677,0.26026142,9.898946,4.0,80.0,50.0,2.0066998,5.1467557,2.2274075,2.7823315,288.4803,14.424014
18.615383,1.571756,0.015007353,0.1763197,0.28811705,11.323534,4.0,80.0,50.0,0.27936763,3.2822587,3.4705772,1.2286153,392.939,19.64695
44.99615,3.698329,0.03066017,0.28337547,0.4298886,17.330763,4.0,80.0,50.0,1.3795897,12.750806,12.498498,2.969746,924.5823,46.22911
21.34463,0.85295606,0.030672291,0.12869443,0.24019708,8.774191,4.0,80.0,50.0,0.6546887,2.746935,1.4593799,1.4087456,213.23901,10.661951
27.556395,1.9783589,0.0350638,0.20312144,0.31522393,12.603292,4.0,80.0,50.0,0.96623194,5.5972943,4.8620977,1.818722,494.58972,24.729486
13.581608,0.9771148,0.027854014,0.11066547,0.24847431,9.250649,4.0,80.0,50.0,0.3783023,1.503015,1.7625945,0.8963861,244.27869,12.213935
55.215202,2.8502078,0.017886514,0.23484986,0.3733472,15.108737,4.0,80.0,50.0,0.98760754,12.967282,8.397292,3.6442034,712.55194,35.627598
10.153076,1.2485598,0.022093028,0.19149512,0.26657066,10.233582,4.0,80.0,50.0,0.2243122,1.9442645,2.4915617,0.670103,312.13995,15.6069975
25.410564,0.7579036,0.02762151,0.14867792,0.23386024,8.395223,4.0,80.0,50.0,0.70187813,3.7779896,1.24074,1.6770972,189.47589,9.473794
46.73904,3.933089,0.028369656,0.2736689,0.44553927,17.917612,4.0,80.0,50.0,1.3259705,12.791021,13.741956,3.0847766,983.2722,49.163612
43.80928,0.48200342,0.036331866,0.12674914,0.2154669,7.201741,4.0,80.0,50.0,1.591673,5.5527887,0.67689645,2.8914125,120.500854,6.0250425
43.335182,3.5581617,0.014878935,0.21540946,0.42054412,16.975052,4.0,80.0,50.0,0.64478135,9.334808,11.777996,2.860122,889.54047,44.477024
25.579565,0.7984199,0.04679477,0.17174521,0.23656133,8.558407,4.0,80.0,50.0,1.1969899,4.3931675,1.3324745,1.6882513,199.60498,9.980248
50.323868,2.6922388,0.024876213,0.21648985,0.36281592,14.674084,4.0,80.0,50.0,1.2518673,10.894606,7.7036967,3.3213751,673.0597,33.652985
47.555912,2.88978,0.027173106,0.20962001,0.37598532,15.216476,4.0,80.0,50.0,1.2922419,9.968672,8.574593,3.1386902,722.445,36.12225
48.418766,3.4982772,0.046764515,0.22011293,0.4165518,16.821802,4.0,80.0,50.0,2.2642803,10.657597,11.475228,3.1956387,874.5693,43.728466
58.53453,3.4487944,0.0258584,0.2593348,0.41325295,16.694576,4.0,80.0,50.0,1.5136093,15.180041,11.227351,3.863279,862.19855,43.10993
59.41867,3.498583,0.025942601,0.24088064,0.41657218,16.822586,4.0,80.0,50.0,1.5414748,14.312807,11.476767,3.921632,874.64575,43.73229
48.86529,3.5707455,0.024813773,0.24934827,0.42138302,17.007156,4.0,80.0,50.0,1.2125323,12.184477,11.842004,3.2251093,892.6864,44.63432
20.188498,3.2703745,0.037783306,0.25238147,0.4013583,16.231209,4.0,80.0,50.0,0.76278824,5.0952024,10.351015,1.3324409,817.5936,40.87968
55.50666,3.6122372,0.025983881,0.21877837,0.42414916,17.112772,4.0,80.0,50.0,1.4422785,12.143657,12.054002,3.6634395,903.0593,45.152966
25.04824,1.7629464,0.021888338,0.2057906,0.3008631,11.936308,4.0,80.0,50.0,0.5482644,5.154692,4.103399,1.6531838,440.7366,22.03683
24.70412,0.69502,0.03270192,0.14642952,0.229668,8.136654,4.0,80.0,50.0,0.8078722,3.6174128,1.1027519,1.630472,173.755,8.68775
39.987,1.6657094,0.019946326,0.19856578,0.29438064,11.6272955,4.0,80.0,50.0,0.7975937,7.9400496,3.7767005,2.6391418,416.42734,20.821367
57.4603,3.7840219,0.026336303,0.23845474,0.43560147,17.546236,4.0,80.0,50.0,1.513292,13.701682,12.947092,3.7923799,946.0055,47.300274
48.01333,3.2225578,0.012285526,0.19733196,0.3981705,16.105747,4.0,80.0,50.0,0.58986896,9.474565,10.1208315,3.1688795,805.6394,40.28197
51.616566,3.4436984,0.038036164,0.2684614,0.41291323,16.681444,4.0,80.0,50.0,1.9632963,13.857056,11.201942,3.4066935,860.9246,43.04623
24.535412,0.89246255,0.04541497,0.13610989,0.24283084,8.927925,4.0,80.0,50.0,1.114275,3.339512,1.5537286,1.6193371,223.11563,11.155782
17.401054,1.1476383,0.03832503,0.11549566,0.25984254,9.876445,4.0,80.0,50.0,0.6668959,2.009746,2.2102442,1.1484696,286.90958,14.345478
62.098022,3.8064897,0.047933,0.2507159,0.4370993,17.60249,4.0,80.0,50.0,2.9765446,15.568962,13.06572,4.0984697,951.62244,47.58112
26.779066,2.7055206,0.028687155,0.23681651,0.36370137,14.710918,4.0,80.0,50.0,0.76821524,6.341725,7.761135,1.7674184,676.3802,33.819008
30.992413,3.2497294,0.018815454,0.21090919,0.39998198,16.177109,4.0,80.0,50.0,0.58313626,6.5365844,10.251389,2.045499,812.4324,40.621616
27.851864,1.5129013,0.014278532,0.13047546,0.28419343,11.130476,4.0,80.0,50.0,0.3976837,3.6339848,3.283666,1.838223,378.22534,18.911266
52.71907,3.0713618,0.019083872,0.19263391,0.3880908,15.705307,4.0,80.0,50.0,1.006084,10.15548,9.406152,3.4794586,767.84045,38.39202
34.313385,2.5527747,0.039617736,0.23262407,0.3535183,14.283947,4.0,80.0,50.0,1.3594186,7.982119,7.110421,2.2646835,638.19366,31.909681
23.67004,0.7216986,0.03503813,0.10353792,0.23144656,8.247175,4.0,80.0,50.0,0.8293539,2.4507468,1.1606351,1.5622227,180.42464,9.021232
23.666445,1.5679498,0.046668205,0.17420064,0.2878633,11.311115,4.0,80.0,50.0,1.1044705,4.1227098,3.458376,1.5619854,391.98746,19.599373
54.436085,3.6582162,0.042497516,0.22337301,0.4272144,17.229385,4.0,80.0,50.0,2.3133984,12.159552,12.290619,3.5927815,914.554,45.727703
49.15188,3.7030046,0.042963613,0.24456964,0.4302003,17.342558,4.0,80.0,50.0,2.1117423,12.021057,12.522817,3.244024,925.75116,46.28756
52.582027,2.8345547,0.034333095,0.22449152,0.37230363,15.065995,4.0,80.0,50.0,1.8053037,11.804219,8.327551,3.470414,708.6387,35.431934
30.337551,0.7167199,0.027787415,0.10809944,0.23111466,8.2266445,4.0,80.0,50.0,0.8430021,3.279472,1.149759,2.0022783,179.17998,8.958999
57.742294,3.2977579,0.029075392,0.19995591,0.40318385,16.302809,4.0,80.0,50.0,1.6788799,11.545913,10.483729,3.8109915,824.43945,41.221973
14.990669,2.602924,0.013587627,0.24610159,0.35686162,14.424954,4.0,80.0,50.0,0.20368762,3.6892276,7.321677,0.9893842,650.731,32.536552
14.416268,2.1085646,0.019395968,0.16854411,0.3239043,12.995845,4.0,80.0,50.0,0.2796175,2.4297771,5.343503,0.9514737,527.1412,26.357058
41.71665,0.8404821,0.02778511,0.118681945,0.23936547,8.725209,4.0,80.0,50.0,1.1591016,4.951013,1.4300095,2.7532988,210.12053,10.506026
39.827785,2.1968164,0.025791815,0.16074811,0.32978776,13.257777,4.0,80.0,50.0,1.0272309,6.402241,5.679356,2.6286337,549.2041,27.460205
27.09798,1.3773808,0.028360471,0.18535244,0.27515873,10.677116,4.0,80.0,50.0,0.7685115,5.0226765,2.867759,1.7884667,344.3452,17.21726
59.971863,3.6850388,0.03487326,0.27020088,0.42900258,17.29721,4.0,80.0,50.0,2.0914142,16.204449,12.429475,3.958143,921.2597,46.06299
44.37324,2.183832,0.049413208,0.18185121,0.32892212,13.21944,4.0,80.0,50.0,2.192624,8.069327,5.6294622,2.928634,545.958,27.297901
42.594936,3.4971154,0.013716039,0.2162596,0.41647434,16.81882,4.0,80.0,50.0,0.5842338,9.211563,11.469384,2.8112657,874.2788,43.71394
26.406502,1.5003488,0.03479336,0.14196534,0.28335658,11.089011,4.0,80.0,50.0,0.91877085,3.7488081,3.24429,1.7428291,375.08722,18.75436
12.65712,0.51361513,0.04172196,0.13901605,0.21757434,7.347323,4.0,80.0,50.0,0.52807987,1.7595426,0.7358708,0.8353699,128.40378,6.4201894
43.429226,1.4672668,0.043740816,0.17102158,0.28115112,10.97923,4.0,80.0,50.0,1.8996298,7.4273343,3.1413445,2.8663287,366.8167,18.340836
58.64696,3.7251012,0.016999109,0.2892374,0.43167344,17.398241,4.0,80.0,50.0,0.99694616,16.962896,12.637991,3.8706996,931.2753,46.563766
59.99242,2.337932,0.048729885,0.19240035,0.3391955,13.670156,4.0,80.0,50.0,2.9234238,11.542563,6.2321796,3.9594998,584.48303,29.224152
17.391048,1.41698,0.035311252,0.19162744,0.27779868,10.810919,4.0,80.0,50.0,0.6140997,3.3326023,2.9871771,1.1478091,354.24503,17.71225
23.957882,2.3962033,0.010092688,0.18258294,0.34308022,13.838246,4.0,80.0,50.0,0.24179943,4.3743005,6.4660535,1.5812203,599.0508,29.952541
12.568122,1.3707895,0.018916648,0.163971,0.2747193,10.654734,4.0,80.0,50.0,0.23774675,2.0608077,2.8480523,0.829496,342.6974,17.134869
53.650463,2.0760174,0.021038294,0.21590933,0.3217345,12.898417,4.0,80.0,50.0,1.1287142,11.583635,5.221581,3.5409305,519.00433,25.950216
58.250134,3.7819662,0.03450164,0.26292378,0.4354644,17.541084,4.0,80.0,50.0,2.0097249,15.315345,12.936259,3.8445086,945.4915,47.27458
18.686935,1.4270493,0.04264048,0.12817726,0.27846995,10.844763,4.0,80.0,50.0,0.7968199,2.3952403,3.0178223,1.2333378,356.76233,17.838116
41.903362,3.4143057,0.012326028,0.24891807,0.41095373,16.60558,4.0,80.0,50.0,0.516502,10.430504,11.055822,2.765622,853.5764,42.67882
44.41742,1.3017776,0.0153554855,0.17342919,0.2701185,10.418402,4.0,80.0,50.0,0.682051,7.703277,2.644676,2.9315495,325.4444,16.27222
50.950775,2.3435502,0.010604821,0.2152848,0.33957002,13.686416,4.0,80.0,50.0,0.54032385,10.968927,6.2545867,3.3627512,585.8876,29.294378
58.050587,2.9994144,0.01700667,0.23828827,0.3832943,15.512686,4.0,80.0,50.0,0.98724705,13.832773,9.073151,3.8313386,749.85364,37.49268
19.667988,1.0330269,0.017534409,0.14322494,0.2522018,9.459204,4.0,80.0,50.0,0.34486654,2.8169465,1.9054644,1.2980872,258.25674,12.912837
34.51977,2.1423924,0.02413658,0.17270769,0.3261595,13.096628,4.0,80.0,50.0,0.83318925,5.9618306,5.471333,2.278305,535.59814,26.779905
35.644768,2.2421374,0.041650385,0.17097689,0.33280915,13.391061,4.0,80.0,50.0,1.4846183,6.0944314,5.854797,2.3525546,560.53436,28.026718
10.333391,0.58997816,0.036497403,0.15415958,0.2226652,7.6883855,4.0,80.0,50.0,0.37714195,1.5929914,0.884516,0.68200386,147.49454,7.3747272
13.152214,0.912352,0.03142976,0.12752314,0.24415681,9.004548,4.0,80.0,50.0,0.41337094,1.6772115,1.6019869,0.8680461,228.08801,11.404401
23.71113,1.8110963,0.016247096,0.1984907,0.3040731,12.087423,4.0,80.0,50.0,0.38523698,4.7064385,4.2688403,1.5649346,452.77408,22.638704
33.192688,1.8446914,0.032840997,0.2091887,0.30631277,12.192147,4.0,80.0,50.0,1.090081,6.9435353,4.385696,2.1907175,461.17285,23.058643
38.300632,3.3475573,0.040735353,0.24716277,0.40650383,16.432566,4.0,80.0,50.0,1.5601896,9.46649,10.726746,2.5278416,836.88934,41.844467
50.192394,3.1727107,0.04943696,0.21933062,0.39484736,15.974363,4.0,80.0,50.0,2.4813595,11.008729,9.882996,3.3126981,793.1776,39.658882
17.145977,0.8611723,0.020697493,0.17622301,0.24074483,8.806336,4.0,80.0,50.0,0.35487875,3.0215156,1.4788358,1.1316345,215.29309,10.764654
51.34393,2.518729,0.038759924,0.17680037,0.3512486,14.187746,4.0,80.0,50.0,1.9900869,9.077626,6.968342,3.3886993,629.68225,31.484112
42.53328,2.088712,0.03331149,0.18873918,0.3225808,12.936472,4.0,80.0,50.0,1.4168469,8.027697,5.26901,2.8071964,522.178,26.1089
31.232672,1.3541167,0.041522816,0.19563824,0.2736078,10.597971,4.0,80.0,50.0,1.2968684,6.110305,2.7984235,2.0613563,338.52917,16.926458
48.37467,3.1903067,0.02237693,0.26279968,0.39602044,16.020813,4.0,80.0,50.0,1.0824766,12.712848,9.966704,3.1927283,797.57666,39.878834
29.41299,1.1027321,0.024754517,0.13437729,0.2568488,9.714524,4.0,80.0,50.0,0.72810435,3.952438,2.0889409,1.9412575,275.683,13.78415
55.58069,2.56683,0.043492258,0.21879391,0.35445532,14.32355,4.0,80.0,50.0,2.4173298,12.160717,7.1693926,3.6683257,641.70746,32.085373
23.663982,2.644329,0.038839433,0.23771805,0.35962194,14.540761,4.0,80.0,50.0,0.91909564,5.6253552,7.4978585,1.5618228,661.0823,33.054115
45.12308,3.5123618,0.024509855,0.2091993,0.41749078,16.857916,4.0,80.0,50.0,1.1059602,9.439717,11.5461645,2.9781234,878.09045,43.904522
55.991188,3.1897686,0.032238357,0.22545958,0.39598456,16.019392,4.0,80.0,50.0,1.805064,12.623749,9.96414,3.6954184,797.44214,39.872105
61.355865,3.2198272,0.023252798,0.239514,0.39798847,16.098566,4.0,80.0,50.0,1.4266956,14.695589,10.107747,4.049487,804.9568,40.24784
48.65158,2.3310313,0.044504825,0.18188995,0.33873543,13.6501665,4.0,80.0,50.0,2.16523,8.849234,6.204698,3.2110043,582.7578,29.137892
59.796986,3.849314,0.014205695,0.23539615,0.43995428,17.709433,4.0,80.0,50.0,0.84945774,14.07598,13.292987,3.9466012,962.3285,48.116425
14.796455,1.0610571,0.024900654,0.18522555,0.25407046,9.562477,4.0,80.0,50.0,0.3684414,2.7406816,1.9785352,0.976566,265.26428,13.263214
25.748526,1.1625116,0.03068994,0.18427844,0.2608341,9.929652,4.0,80.0,50.0,0.79022074,4.7448983,2.2509503,1.6994027,290.6279,14.531395
30.944727,2.7730556,0.047889855,0.20961331,0.3682037,14.89738,4.0,80.0,50.0,1.4819385,6.4864264,8.0556965,2.042352,693.26385,34.663193
43.816704,2.3838406,0.031517096,0.22633576,0.34225604,13.802688,4.0,80.0,50.0,1.3809754,9.917288,6.4161644,2.8919024,595.96014,29.798008
39.67914,1.8214765,0.020082427,0.16802475,0.3047651,12.119843,4.0,80.0,50.0,0.7968534,6.6670775,4.3048215,2.6188233,455.3691,22.768456
20.67466,1.2028215,0.019498855,0.16986383,0.26352143,10.072842,4.0,80.0,50.0,0.40313217,3.5118768,2.362587,1.3645275,300.70538,15.03527
23.001516,1.1353669,0.048325147,0.18663184,0.25902447,9.832389,4.0,80.0,50.0,1.1115516,4.292815,2.176857,1.5181,283.84174,14.192086
16.251348,0.33570856,0.028308246,0.10666607,0.2057139,6.4855633,4.0,80.0,50.0,0.46004716,1.7334675,0.4245655,1.0725889,83.92714,4.196357
21.359314,1.3949764,0.045349367,0.16097502,0.27633175,10.736711,4.0,80.0,50.0,0.9686313,3.4383159,2.9206045,1.4097147,348.7441,17.437204
42.19015,1.6625978,0.02532443,0.18949407,0.29417318,11.617319,4.0,80.0,50.0,1.0684416,7.9947834,3.766411,2.78455,415.64944,20.782473
55.106667,3.814569,0.017239716,0.28401482,0.43763793,17.622692,4.0,80.0,50.0,0.9500233,15.651111,13.10848,3.6370401,953.6423,47.682114
11.990067,0.3734146,0.032538045,0.09290469,0.20822763,6.6778426,4.0,80.0,50.0,0.39013335,1.1139334,0.48625275,0.7913444,93.35365,4.6676826
33.86476,1.7385029,0.02224506,0.14128773,0.29923353,11.859119,4.0,80.0,50.0,0.7533237,4.784675,4.020337,2.2350743,434.62573,21.731287
17.199663,1.8022995,0.028936751,0.14680311,0.30348665,12.059906,4.0,80.0,50.0,0.49770236,2.524964,4.238435,1.1351777,450.5749,22.528744
59.122433,1.9065561,0.022062257,0.16932319,0.31043708,12.383509,4.0,80.0,50.0,1.3043743,10.010799,4.603922,3.9020805,476.63904,23.831951
49.8272,2.2721877,0.028796514,0.18310986,0.33481252,13.47899,4.0,80.0,50.0,1.4348497,9.123852,5.9722247,3.2885952,568.04694,28.402346
17.011612,0.51987976,0.020820169,0.10702491,0.21799198,7.37585,4.0,80.0,50.0,0.3541846,1.8206662,0.74773824,1.1227664,129.96994,6.498497
46.549488,1.1787742,0.022690076,0.15847066,0.26191828,9.9875965,4.0,80.0,50.0,1.0562115,7.3767285,2.2957587,3.0722663,294.69354,14.734677
52.827106,3.811342,0.03632708,0.26251024,0.4374228,17.614624,4.0,80.0,50.0,1.9190545,13.867657,13.091395,3.4865892,952.8355,47.641777
